Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID,home_centroid,destination_centroid,Bridge Name,bridge_coordinates,home_to_bridge_distance,bridge_to_destination_distance,total_distance
Nyarusange,30/09/2021,Bridge Survey - 00004578,,,,Muko,,120603,Nyarusange,,11020304,B2P bridge,Farming,,Livelihood,10.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmUT,POINT (499154.8042634215 4790252.724143325),POINT (500108.2970322977 4792337.141133313),Nyarusange,POINT (499658.4689397679 4790499.624182629),560.9257844024224,1891.775318815317,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004553,,,,Muko,,120603,Nyarusange,,11020304,B2P bridge,Farming,,Livelihood,20.0,Male,Young adult,,,,2.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmSc,POINT (499154.8042634215 4790252.724143325),POINT (500108.2970322977 4792337.141133313),Nyarusange,POINT (499658.4689397679 4790499.624182629),560.9257844024224,1891.775318815317,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004537,,,,Muko,,120603,Other,Gatare,11080401,B2P bridge,Selling goods; Buying goods,,Livelihood,90.0,Male,Adult,1.0,,,,,Foot,"Produce; Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmRK,POINT (504742.18896426866 4780361.673049516),POINT (500108.2970322977 4792337.141133313),Nyarusange,POINT (499658.4689397679 4790499.624182629),11341.175532761326,1891.775318815317,13232.950851576643
Nyarusange,30/09/2021,Bridge Survey - 00004562,,,,Muko,,120603,Other,Nzove,110202,B2P bridge,Visiting friends or family,,Visiting family or friends,40.0,Female,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FatHnQAJ,Cloudy; Temperature is cool,a3b3Z000001ZmTL,POINT (500146.82240235177 4786382.84285787),POINT (500108.2970322977 4792337.141133313),Nyarusange,POINT (499658.4689397679 4790499.624182629),4145.645616825338,1891.775318815317,6037.420935640655
Nyarusange,30/09/2021,Bridge Survey - 00004543,,,,Muko,,120603,Other,Gatare village,11080401,B2P bridge,Selling goods; Buying goods,,Livelihood,60.0,Female,Adult,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001ZmRo,POINT (504742.18896426866 4780361.673049516),POINT (500108.2970322977 4792337.141133313),Nyarusange,POINT (499658.4689397679 4790499.624182629),11341.175532761326,1891.775318815317,13232.950851576643
Nyarusange,30/09/2021,Bridge Survey - 00004550,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Buying goods,,Livelihood,35.0,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is hot; Temperature is moderate,a3b3Z000001ZmSN,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004574,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Other,Temporary job,Livelihood,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmTq,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004567,,,,Nyarusange,,11020304,Other,Kigali city,1,B2P bridge,Other,To visit the b2p activities,Recreation,30.0,Male,Adult,,5.0,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmTf,,POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),,560.9257844024224,
Nyarusange,30/09/2021,Bridge Survey - 00004573,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Buying goods,,Livelihood,40.0,Female,Adult,,,,2.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmU9,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004564,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Firewood collection,,Livelihood,10.0,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmSJ,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004557,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Water collection,,Livelihood,15.0,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZmSw,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004565,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Farming,,Livelihood,20.0,Female,School-aged child,,,,1.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZmTV,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004566,,,,Nyarusange,,11020304,Muko,,120603,B2P bridge,Farming,,Livelihood,30.0,Male,Young adult,,,,,,Foot,"Agriculture inputs (manure, seed, pesticides, animal feed, etc.)",,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZmTa,POINT (500108.2970322977 4792337.141133313),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,560.9257844024224,2452.7011032177393
Nyarusange,30/09/2021,Bridge Survey - 00004549,,,,Nyarusange,,11020304,Nyarusange,,11020304,B2P bridge,Recreation,,Recreation,10.0,Male,School-aged child,,,,2.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmSI,POINT (499154.8042634215 4790252.724143325),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),560.9257844024224,560.9257844024224,1121.8515688048449
Nyarusange,30/09/2021,Bridge Survey - 00004579,,,,Nyarusange,,11020304,Nyarusange,,11020304,B2P bridge,Farming,,Livelihood,30.0,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmUY,POINT (499154.8042634215 4790252.724143325),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),560.9257844024224,560.9257844024224,1121.8515688048449
Nyarusange,30/09/2021,Bridge Survey - 00004552,,,,Nyarusange,,11020304,Other,Kigarama - nkusi,120604,B2P bridge,Recreation,,Recreation,60.0,Male,School-aged child,,,,2.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FatFSQAZ,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmSX,POINT (500284.8289403651 4794781.610919216),POINT (499154.8042634215 4790252.724143325),Nyarusange,POINT (499658.4689397679 4790499.624182629),4327.555575916878,560.9257844024224,4888.481360319301
Nyarusange,30/09/2021,Bridge Survey - 00004570,,,,Other,Kigali city,110301,Other,Nyamitanga,120607,B2P bridge,Other,Bank,Financial services,45.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy,a3b3Z000001ZmTu,POINT (501434.51668065717 4790274.710990772),POINT (503582.0019368376 4782924.410363957),Nyarusange,POINT (499658.4689397679 4790499.624182629),1790.2322535887458,8531.000854395441,10321.233107984186
Nyarusange,30/09/2021,Bridge Survey - 00004534,,,,Other,Kigali city,1,Other,Nyamitanga,120607,B2P bridge,Other,He is going in meeting of cooperative,Livelihood,60.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Fat4OQAR,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZmR5,POINT (501434.51668065717 4790274.710990772),,Nyarusange,POINT (499658.4689397679 4790499.624182629),1790.2322535887458,,
Nyarusange,30/09/2021,Bridge Survey - 00004556,,,,Other,Mu nzove,110202,Muko,,120603,B2P bridge,Other,Temporary job,Livelihood,90.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Cloudy; Temperature is moderate,a3b3Z000001ZmSr,POINT (500108.2970322977 4792337.141133313),POINT (500146.82240235177 4786382.84285787),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,4145.645616825338,6037.420935640655
Nyarusange,30/09/2021,Bridge Survey - 00004560,,,,Other,Nyamweru,110201,Muko,,120603,B2P bridge,Other,Temporary job,Livelihood,40.0,Male,Young adult,,,1.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FatGzQAJ,Sunny; Cloudy; Temperature is cool,a3b3Z000001ZmTB,POINT (500108.2970322977 4792337.141133313),POINT (501739.5440807518 4787101.808557888),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,3984.4729591453797,5876.248277960696
Nyarusange,30/09/2021,Bridge Survey - 00004581,,,,Other,Nyamitanga,120607,Other,Nyamitanga,120607,B2P bridge,Other,Temporary job,Livelihood,90.0,Male,Young adult,,,1.0,1.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FatLkQAJ,Cloudy; Temperature is cool,a3b3Z000001ZmUi,POINT (501434.51668065717 4790274.710990772),POINT (501434.51668065717 4790274.710990772),Nyarusange,POINT (499658.4689397679 4790499.624182629),1790.2322535887458,1790.2322535887458,3580.4645071774917
Nyarusange,30/09/2021,Bridge Survey - 00004568,,,,Other,Bridge site,1102,Other,Kigali city,1,B2P bridge,Other,Visiting B2P activities (the visitors from RRA),Financial services,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZmTk,,POINT (500281.6557074486 4787958.449711501),Nyarusange,POINT (499658.4689397679 4790499.624182629),,2616.472709609006,
Nyarusange,30/09/2021,Bridge Survey - 00004540,,,,Other,Nyabyondo,41160505,Muko,,120603,B2P bridge,Selling goods,,Livelihood,90.0,Male,Adult,,,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001ZmRZ,POINT (500108.2970322977 4792337.141133313),POINT (498219.3625550531 4789494.004666248),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,1755.6474014600647,3647.422720275382
Nyarusange,30/09/2021,Bridge Survey - 00004563,,,,Other,Kanyinya sector,1102,Muko,,120603,B2P bridge,Government office,,Government or civic engagements,60.0,Female,Senior,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmTQ,POINT (500108.2970322977 4792337.141133313),POINT (500281.6557074486 4787958.449711501),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,2616.472709609006,4508.248028424323
Nyarusange,30/09/2021,Bridge Survey - 00004569,,,,Other,Nkusi,120604,Other,Agatwa,12060401,B2P bridge,Visiting friends or family,,Visiting family or friends,75.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is moving slowly,,Cloudy; Temperature is moderate,a3b3Z000001ZmTp,POINT (500370.8167632164 4795893.426435229),POINT (500284.8289403651 4794781.610919216),Nyarusange,POINT (499658.4689397679 4790499.624182629),5440.638028919429,4327.555575916878,9768.193604836308
Nyarusange,30/09/2021,Bridge Survey - 00004555,,,,Other,Nyamitanga,120607,Other,Agasharu,12060701,B2P bridge,Visiting friends or family,,Visiting family or friends,90.0,Female,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmSm,POINT (500613.6439848083 4790470.684260261),POINT (501434.51668065717 4790274.710990772),Nyarusange,POINT (499658.4689397679 4790499.624182629),955.6133557954089,1790.2322535887458,2745.8456093841546
Nyarusange,30/09/2021,Bridge Survey - 00004583,,,,Other,Bugaragara,411601,Other,Bugaragara,411601,B2P bridge,Farming,,Livelihood,120.0,Male,Adult,,1.0,,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmUs,POINT (497130.4469150494 4794592.977226328),POINT (497130.4469150494 4794592.977226328),Nyarusange,POINT (499658.4689397679 4790499.624182629),4811.074152184664,4811.074152184664,9622.148304369328
Nyarusange,30/09/2021,Bridge Survey - 00004545,,,,Other,Nyamitanga cell,120607,Other,Agatare village,11090101,B2P bridge,Government office,,Government or civic engagements,300.0,Female,School-aged child,,,,3.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmRy,POINT (507360.1683119159 4782560.836417673),POINT (501434.51668065717 4790274.710990772),Nyarusange,POINT (499658.4689397679 4790499.624182629),11060.765090895084,1790.2322535887458,12850.997344483829
Nyarusange,30/09/2021,Bridge Survey - 00004575,,,,Other,Nyabyondo,41160505,Other,Rubangu-karambo,12100103,B2P bridge,Visiting friends or family,,Visiting family or friends,300.0,Female,Adult,,,1.0,,,Foot,Produce,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001ZmUE,POINT (510134.3842977778 4788418.523932924),POINT (498219.3625550531 4789494.004666248),Nyarusange,POINT (499658.4689397679 4790499.624182629),10680.626425332583,1755.6474014600647,12436.273826792647
Nyarusange,30/09/2021,Bridge Survey - 00004542,,,,Other,"Buhiza cell, kabande village, Jali sector",12060201,Other,Akabande village,12150205,B2P bridge,Wage labor,,Livelihood,120.0,Male,Senior,,,,8.0,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly; River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001ZmRj,POINT (517074.44462893857 4801039.237699697),POINT (502854.63163828064 4793963.872693597),Nyarusange,POINT (499658.4689397679 4790499.624182629),20356.80874535429,4713.435449977831,25070.24419533212
Nyarusange,30/09/2021,Bridge Survey - 00004544,,,,Other,Nyamitanga cell,120607,Other,Agasharu vill,12060701,B2P bridge,Government office,,Government or civic engagements,300.0,Female,Young adult,,,3.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving moderately,,Sunny; Temperature is moderate,a3b3Z000001ZmRt,POINT (500613.6439848083 4790470.684260261),POINT (501434.51668065717 4790274.710990772),Nyarusange,POINT (499658.4689397679 4790499.624182629),955.6133557954089,1790.2322535887458,2745.8456093841546
Nyarusange,30/09/2021,Bridge Survey - 00004580,,,,Other,Nyamweru,110201,Other,Nyamitanga,120607,B2P bridge,Visiting friends or family,,Visiting family or friends,30.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Temperature is cool,a3b3Z000001ZmUd,POINT (501434.51668065717 4790274.710990772),POINT (501739.5440807518 4787101.808557888),Nyarusange,POINT (499658.4689397679 4790499.624182629),1790.2322535887458,3984.4729591453797,5774.705212734126
Nyarusange,30/09/2021,Bridge Survey - 00004538,,,,Shyorongi Market,,4116,Muko,,120603,B2P bridge,Buying goods,,Livelihood,60.0,Male,Adult,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Sunny; Temperature is moderate,a3b3Z000001ZmRP,POINT (500108.2970322977 4792337.141133313),POINT (494794.2430955939 4793756.378029862),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,5853.814028870215,7745.589347685533
Nyarusange,30/09/2021,Bridge Survey - 00004571,,,,Taba,,12050210,Muko,,120603,B2P bridge,Recreation,,Recreation,20.0,Male,School-aged child,,,,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000FatKDQAZ,Sunny; Cloudy; Temperature is moderate,a3b3Z000001ZmTz,POINT (500108.2970322977 4792337.141133313),POINT (504186.38963384065 4793886.715772605),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,5654.5959405330295,7546.371259348347
Nyarusange,30/09/2021,Bridge Survey - 00004577,,,,Taba,,12050210,Muko,,120603,B2P bridge,Other,Taking goods from tax coming to Rubavu,Livelihood,60.0,Female,Young adult,,,1.0,,,Foot,,,,,River bed is dry; River is very shallow (water is knee-deep or less); River is moving slowly,,Cloudy; Light rain; Temperature is cool,a3b3Z000001ZmUO,POINT (500108.2970322977 4792337.141133313),POINT (504186.38963384065 4793886.715772605),Nyarusange,POINT (499658.4689397679 4790499.624182629),1891.775318815317,5654.5959405330295,7546.371259348347
